artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
6mcrZQmgzFGRWf7C0SObou,0.0663,0.729,1.0,201093.0,0.6,https://api.spotify.com/v1/tracks/4nuPrKithHbRJXuA9spwu4,4nuPrKithHbRJXuA9spwu4,7.86e-06,1.0,0.0382,-9.527,1.0,"December, 1963 [Oh What A Night!] (45 Version)",Déjà Vu,63.0,https://p.scdn.co/mp3-preview/1ba1e7dde9132cb895cddd5cb280c8858a20a496?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0255,104.414,4.0,https://api.spotify.com/v1/tracks/4nuPrKithHbRJXuA9spwu4,4nuPrKithHbRJXuA9spwu4,0.964,1975,Frankie Valli & The Four Seasons,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'motown', 'northern soul', 'rock-and-roll', 'rockabilly']",1975.0
0ECwFtbIWEVNwjlrfc6xoL,0.00574,0.579,1.0,391376.0,0.508,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,40riOy7x9W7GXjyGp4pjAv,0.000494,2.0,0.0575,-9.484,1.0,Hotel California - Eagles 2013 Remaster,70s Rock Anthems,83.0,https://p.scdn.co/mp3-preview/50e82c99c20ffa4223e82250605bbd8500cb3928?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.027,147.125,4.0,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,40riOy7x9W7GXjyGp4pjAv,0.609,1976,Eagles,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",1976.0
0NHSh9S0VQiFfsEFbvhRXN,0.863,0.331,1.0,186040.0,0.441,https://api.spotify.com/v1/tracks/4GFslq4BGHrBicUQuvbAw2,4GFslq4BGHrBicUQuvbAw2,0.0634,11.0,0.132,-14.67,1.0,It's a Beautiful Day Today,Girls HBO Playlist,20.0,https://p.scdn.co/mp3-preview/3bba9ef025ce4be1ad56fa8332452ed2b057cfa0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0308,114.307,4.0,https://api.spotify.com/v1/tracks/4GFslq4BGHrBicUQuvbAw2,4GFslq4BGHrBicUQuvbAw2,0.645,2007-11-06,Moby Grape,"['classic garage rock', 'classic rock', 'country rock', 'folk rock', 'freakbeat', 'psychedelic rock']",2007.0
4tX2TplrkIP4v05BNC903e,0.448,0.55,1.0,214733.0,0.824,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,7MRyJPksH3G2cXHN8UKYzP,0.000127,2.0,0.366,-5.988,1.0,American Girl,70s Rock Anthems,72.0,https://p.scdn.co/mp3-preview/36d69a9c5b7a78b378f349e319ca49075993717b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0334,114.512,4.0,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,7MRyJPksH3G2cXHN8UKYzP,0.777,1976-11-09,Tom Petty and the Heartbreakers,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",1976.0
6w6z8m4WXX7Tub4Rb6Lu7R,0.0667,0.48,1.0,397773.0,0.47,https://api.spotify.com/v1/tracks/5UuikgHTxSRFRnC0zXx10i,5UuikgHTxSRFRnC0zXx10i,0.0171,7.0,0.067,-11.919,0.0,Aqualung,70s Rock Anthems,65.0,https://p.scdn.co/mp3-preview/a5c0efc1f153c4cb3723ec7ab7f9623d6c8a18ef?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.044,122.569,4.0,https://api.spotify.com/v1/tracks/5UuikgHTxSRFRnC0zXx10i,5UuikgHTxSRFRnC0zXx10i,0.701,1971-03-19,Jethro Tull,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",1971.0
5yzE49FicYiSxN61oaxkNn,0.621,0.568,1.0,226987.0,0.428,https://api.spotify.com/v1/tracks/0Cwl389eg6mvLxcaAbV24Z,0Cwl389eg6mvLxcaAbV24Z,1.55e-05,7.0,0.299,-10.036,1.0,Someday Soon,Girls HBO Playlist,32.0,https://p.scdn.co/mp3-preview/34227d8d5598bd2f4a864c886513e8c51ceac40c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0285,117.115,4.0,https://api.spotify.com/v1/tracks/0Cwl389eg6mvLxcaAbV24Z,0Cwl389eg6mvLxcaAbV24Z,0.421,1968,Judy Collins,"['american folk revival', 'folk', 'folk rock', 'lilith', 'mellow gold', 'singer-songwriter', 'traditional folk']",1968.0
0cQuYRSzlItquYxsQKDvVc,0.146,0.55,1.0,307493.0,0.726,https://api.spotify.com/v1/tracks/3LQPTJEqOfljGBxmpgUnoC,3LQPTJEqOfljGBxmpgUnoC,0.00608,2.0,0.428,-8.51,1.0,American Woman - Remastered,70s Rock Anthems,67.0,https://p.scdn.co/mp3-preview/c7146f39cfc7a62bd813b2c13c81372f429bc292?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0516,92.697,4.0,https://api.spotify.com/v1/tracks/3LQPTJEqOfljGBxmpgUnoC,3LQPTJEqOfljGBxmpgUnoC,0.37,2000-07-10,The Guess Who,"['album rock', 'art rock', 'blues-rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",2000.0
0vn7UBvSQECKJm2817Yf1P,0.499,0.611,1.0,200579.0,0.35,https://api.spotify.com/v1/tracks/3LcYYV9ozePfgYYmXv0P3r,3LcYYV9ozePfgYYmXv0P3r,7.84e-06,5.0,0.0844,-14.48,1.0,Fire and Rain,70s Rock Anthems,73.0,https://p.scdn.co/mp3-preview/facca1f85f4ef20afa376f91ca8e2276b157d421?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0356,76.064,4.0,https://api.spotify.com/v1/tracks/3LcYYV9ozePfgYYmXv0P3r,3LcYYV9ozePfgYYmXv0P3r,0.36,1970,James Taylor,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",1970.0
4Tw2N3wdvJPGEU7JqMxFfE,0.154,0.642,1.0,210827.0,0.641,https://api.spotify.com/v1/tracks/5ZYvcJ04ccUw2Matbnmu0U,5ZYvcJ04ccUw2Matbnmu0U,1.23e-06,2.0,0.0475,-12.444,1.0,Baby Hold On,70s Rock Anthems,58.0,https://p.scdn.co/mp3-preview/6c61370b56598eff39ed17f4565dc0b7b2f10274?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.049,120.316,4.0,https://api.spotify.com/v1/tracks/5ZYvcJ04ccUw2Matbnmu0U,5ZYvcJ04ccUw2Matbnmu0U,0.85,1977,Eddie Money,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock', 'southern rock']",1977.0
46njgd2Rq9tZc4ZjeQMgbh,0.054,0.737,1.0,179533.0,0.443,https://api.spotify.com/v1/tracks/1bDjowPMtoft6kd33wUkof,1bDjowPMtoft6kd33wUkof,0.00614,7.0,0.0673,-12.171,1.0,What Can I Say,Soulful Disco,62.0,https://p.scdn.co/mp3-preview/87150746e646c5150c17c55d883dc1240411cacd?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0331,115.16,4.0,https://api.spotify.com/v1/tracks/1bDjowPMtoft6kd33wUkof,1bDjowPMtoft6kd33wUkof,0.815,1997,Boz Scaggs,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",1997.0
2QoU3awHVdcHS8LrZEKvSM,0.0486,0.556,1.0,259800.0,0.787,https://api.spotify.com/v1/tracks/7bLiOJtUpzZ1AIBFtCRQYk,7bLiOJtUpzZ1AIBFtCRQYk,2.05e-05,2.0,0.0966,-5.006,1.0,A Shot In The Arm,Alternative Love Songs,49.0,https://p.scdn.co/mp3-preview/5a2e13c05b9c16cd920bf4fa646dc915afb4b45a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0305,126.356,4.0,https://api.spotify.com/v1/tracks/7bLiOJtUpzZ1AIBFtCRQYk,7bLiOJtUpzZ1AIBFtCRQYk,0.571,1999-03-08,Wilco,"['alternative country', 'alternative rock', 'chamber pop', 'chicago indie', 'folk rock', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'rock', 'roots rock', 'slow core', 'stomp and holler']",1999.0
3ICflSq6ZgYAIrm2CTkfVP,0.146,0.546,1.0,145693.0,0.568,https://api.spotify.com/v1/tracks/0V1hBXTdYOWv3N2FVzG3OM,0V1hBXTdYOWv3N2FVzG3OM,0.0,11.0,0.77,-9.604,0.0,Don't Let Me Be Misunderstood,Best of British,56.0,https://p.scdn.co/mp3-preview/f3b85d1b2f83f1727de2f94edaebfa822861ea37?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0285,112.584,4.0,https://api.spotify.com/v1/tracks/0V1hBXTdYOWv3N2FVzG3OM,0V1hBXTdYOWv3N2FVzG3OM,0.488,2003-05-05,The Animals,"['album rock', 'blues-rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",2003.0
6kEsKkXuE4olX7m3mNLZkS,0.696,0.378,1.0,238360.0,0.153,https://api.spotify.com/v1/tracks/0bQjfM1zYkSqIOsS3q5TEg,0bQjfM1zYkSqIOsS3q5TEg,0.305,7.0,0.0826,-19.157,1.0,Bright Eyes,Zurück in die 70er,52.0,https://p.scdn.co/mp3-preview/8da7f96df8d8bbc903a837b0374d8aca967369be?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0331,112.501,4.0,https://api.spotify.com/v1/tracks/0bQjfM1zYkSqIOsS3q5TEg,0bQjfM1zYkSqIOsS3q5TEg,0.249,2001,Art Garfunkel,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",2001.0
4KDyYWR7IpxZ7xrdYbKrqY,0.3,0.595,1.0,192200.0,0.525,https://api.spotify.com/v1/tracks/0h06YSqzwbAU9ZDuIvw8pk,0h06YSqzwbAU9ZDuIvw8pk,3.15e-05,11.0,0.197,-11.582,0.0,Love Me Like a Man - Remastered,Blues Classics,43.0,https://p.scdn.co/mp3-preview/1689caf647df4d3f6b1091052c371b0c1026c1cd?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0499,124.569,4.0,https://api.spotify.com/v1/tracks/0h06YSqzwbAU9ZDuIvw8pk,0h06YSqzwbAU9ZDuIvw8pk,0.826,1972,Bonnie Raitt,"['electric blues', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",1972.0
70cRZdQywnSFp9pnc2WTCE,0.119,0.443,1.0,183000.0,0.368,https://api.spotify.com/v1/tracks/7pJbymTE8JYy7QmGYFVx3P,7pJbymTE8JYy7QmGYFVx3P,0.0,6.0,0.13,-14.22,1.0,The Sound of Silence,Bandes Originales & Pop Corn,27.0,https://p.scdn.co/mp3-preview/884cf22ed75b46ddf7d1e39ada977346bbfe747a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0286,107.225,4.0,https://api.spotify.com/v1/tracks/7pJbymTE8JYy7QmGYFVx3P,7pJbymTE8JYy7QmGYFVx3P,0.551,1968,Simon & Garfunkel,"['folk', 'folk rock', 'folk-pop', 'melancholia', 'mellow gold', 'rock']",1968.0
33QmoCkSqADuQEtMCysYLh,0.757,0.757,1.0,169627.0,0.647,https://api.spotify.com/v1/tracks/4GAI8BxeMgrvhZNEU59UfR,4GAI8BxeMgrvhZNEU59UfR,3.08e-06,2.0,0.0972,-10.264,1.0,"Sugar, Sugar",Bliv glad igen,60.0,https://p.scdn.co/mp3-preview/fd715f884bfba5bdea13b9fcd4b425965de9883d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0299,122.771,4.0,https://api.spotify.com/v1/tracks/4GAI8BxeMgrvhZNEU59UfR,4GAI8BxeMgrvhZNEU59UfR,0.97,2007-01-01,The Archies,"['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock']",2007.0
0GByy3DcfbQwDvXGCWmzv9,0.368,0.751,1.0,185960.0,0.703,https://api.spotify.com/v1/tracks/2hvOsGJc6qll4WzW8Ljqc3,2hvOsGJc6qll4WzW8Ljqc3,0.00123,9.0,0.196,-5.687,1.0,Brass in Pocket - 2006 Remaster,Alternative 70s,63.0,https://p.scdn.co/mp3-preview/eedafab6270e0ccba501b7560198f9e2d0f53148?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0287,97.931,4.0,https://api.spotify.com/v1/tracks/2hvOsGJc6qll4WzW8Ljqc3,2hvOsGJc6qll4WzW8Ljqc3,0.907,1980-01-11,Pretenders,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'roots rock', 'soft rock']",1980.0
2eRdPaLHWAL4d1WcNUO9Vz,0.00015,0.511,1.0,175893.0,0.831,https://api.spotify.com/v1/tracks/0TxnjSeZXBJkojjHV9GEhq,0TxnjSeZXBJkojjHV9GEhq,3.06e-05,2.0,0.202,-6.823,1.0,She Cracked,Street Fighter V,40.0,https://p.scdn.co/mp3-preview/de3eeca072625f9fc6c5c93eaa34abfdfa138b1d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0292,146.333,4.0,https://api.spotify.com/v1/tracks/0TxnjSeZXBJkojjHV9GEhq,0TxnjSeZXBJkojjHV9GEhq,0.506,1976-09-01,The Modern Lovers,"['alternative rock', 'anti-folk', 'art rock', 'boston rock', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'folk rock', 'funk', 'garage rock', 'indie rock', 'lo-fi', 'new wave', 'no wave', 'noise pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'rock']",1976.0
6ysQi6NI88X627t2srsWz6,0.208,0.429,1.0,211067.0,0.668,https://api.spotify.com/v1/tracks/0WNGPpmWqzPnk0psUhJ3SX,0WNGPpmWqzPnk0psUhJ3SX,0.0,4.0,0.538,-7.539,0.0,All the Young Dudes,Alternative 70s,65.0,https://p.scdn.co/mp3-preview/98c2243fbd6b331431972037d2154457362ef97f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.044,77.737,4.0,https://api.spotify.com/v1/tracks/0WNGPpmWqzPnk0psUhJ3SX,0WNGPpmWqzPnk0psUhJ3SX,0.398,1972,Mott The Hoople,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic rock', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'roots rock']",1972.0
3v4feUQnU3VEUqFrjmtekL,0.428,0.603,1.0,214960.0,0.494,https://api.spotify.com/v1/tracks/6TNNMVpOgn8K5NoDC7alG6,6TNNMVpOgn8K5NoDC7alG6,0.000171,2.0,0.0894,-10.27,1.0,Ooh La La - 2015 Remastered Version,Alternative 70s,70.0,https://p.scdn.co/mp3-preview/229d76fd13e859fba2f73c7ed54d3e0e0bfa9302?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0301,147.814,4.0,https://api.spotify.com/v1/tracks/6TNNMVpOgn8K5NoDC7alG6,6TNNMVpOgn8K5NoDC7alG6,0.729,2005-04-19,Faces,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'glam rock', 'hard rock', 'mellow gold', 'power pop', 'protopunk', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",2005.0
3BqaUtuQmqIHg7B5Bc7fP7,0.129,0.712,1.0,194920.0,0.62,https://api.spotify.com/v1/tracks/4lr8mubS2OpgJEOuPHx2rV,4lr8mubS2OpgJEOuPHx2rV,0.921,7.0,0.0989,-10.641,1.0,I Love The Sound Of Breaking Glass,Alternative 70s,37.0,https://p.scdn.co/mp3-preview/340abbb218a9b6a4df6ef298850fec181569c1ac?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0334,107.521,4.0,https://api.spotify.com/v1/tracks/4lr8mubS2OpgJEOuPHx2rV,4lr8mubS2OpgJEOuPHx2rV,0.918,1978,Nick Lowe,"['alternative country', 'art rock', 'country rock', 'folk', 'folk rock', 'jangle pop', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter']",1978.0
2eRdPaLHWAL4d1WcNUO9Vz,5.05e-05,0.462,1.0,246440.0,0.84,https://api.spotify.com/v1/tracks/5E5HYgxGMp3BPakHGfKfIB,5E5HYgxGMp3BPakHGfKfIB,6.47e-05,2.0,0.0893,-6.667,1.0,Roadrunner,Alternative 70s,59.0,https://p.scdn.co/mp3-preview/c3da560c45b6a9d58c3a6ccba57c0c9f0fb450da?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0346,75.542,4.0,https://api.spotify.com/v1/tracks/5E5HYgxGMp3BPakHGfKfIB,5E5HYgxGMp3BPakHGfKfIB,0.805,1976-09-01,The Modern Lovers,"['alternative rock', 'anti-folk', 'art rock', 'boston rock', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'folk rock', 'funk', 'garage rock', 'indie rock', 'lo-fi', 'new wave', 'no wave', 'noise pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues', 'rock']",1976.0
3pFCERyEiP5xeN2EsPXhjI,0.797,0.507,1.0,163600.0,0.113,https://api.spotify.com/v1/tracks/0Q4FBn52tglZ02DCrAY8j0,0Q4FBn52tglZ02DCrAY8j0,0.000592,1.0,0.166,-10.781,1.0,You Are so Beautiful,In The Arms Of A Woman,57.0,https://p.scdn.co/mp3-preview/e542fe6bc68269732d6b7eb9025a994aa91022d4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0429,118.469,4.0,https://api.spotify.com/v1/tracks/0Q4FBn52tglZ02DCrAY8j0,0Q4FBn52tglZ02DCrAY8j0,0.207,1996-10-07,Joe Cocker,"['blues-rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",1996.0
3inCNiUr4R6XQ3W43s9Aqi,0.00554,0.469,1.0,185693.0,0.825,https://api.spotify.com/v1/tracks/5nG6XQckfjnPkDyxDGDFFV,5nG6XQckfjnPkDyxDGDFFV,0.00199,4.0,0.133,-6.612,0.0,Cut Your Hair (Remastered),Early Alternative,51.0,https://p.scdn.co/mp3-preview/e1332aa1cf69ebed89f41222d17f556781cd8bcb?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0319,110.839,4.0,https://api.spotify.com/v1/tracks/5nG6XQckfjnPkDyxDGDFFV,5nG6XQckfjnPkDyxDGDFFV,0.659,2010-03-08,Pavement,"['alternative rock', 'anti-folk', 'dance rock', 'dream pop', 'experimental rock', 'folk rock', 'folk-pop', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'rock', 'slow core']",2010.0
2QoU3awHVdcHS8LrZEKvSM,0.568,0.622,1.0,252048.0,0.84,https://api.spotify.com/v1/tracks/3Zd7oF8MH9j0zNEiIOPPNP,3Zd7oF8MH9j0zNEiIOPPNP,0.000719,7.0,0.0858,-10.554,1.0,"(What's So Funny Bout) Peace, Love and Understanding? - Recorded at Spotify Studios NYC",Spotify Singles: Rock This,42.0,https://p.scdn.co/mp3-preview/c32227041b51b60e0ee12ad433b2048a9ecedb73?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0315,115.951,4.0,https://api.spotify.com/v1/tracks/3Zd7oF8MH9j0zNEiIOPPNP,3Zd7oF8MH9j0zNEiIOPPNP,0.89,2017-05-10,Wilco,"['alternative country', 'alternative rock', 'chamber pop', 'chicago indie', 'folk rock', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'rock', 'roots rock', 'slow core', 'stomp and holler']",2017.0
3i9hP422d2KMjaupTzBNVS,0.0811,0.766,1.0,164747.0,0.483,https://api.spotify.com/v1/tracks/7Ddq6LRk5FaqPHSphrV1ls,7Ddq6LRk5FaqPHSphrV1ls,0.00246,4.0,0.126,-8.425,0.0,Keep On Running,Vanhassa vara parempi,43.0,https://p.scdn.co/mp3-preview/a61e29d134f9ed1c735051c2e4304dd13717262f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0352,144.376,4.0,https://api.spotify.com/v1/tracks/7Ddq6LRk5FaqPHSphrV1ls,7Ddq6LRk5FaqPHSphrV1ls,0.929,2010-03-29,The Spencer Davis Group,"['blues-rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",2010.0
6mcrZQmgzFGRWf7C0SObou,0.572,0.754,1.0,145867.0,0.834,https://api.spotify.com/v1/tracks/65NRxIJ1X4kBL7e90YRwns,65NRxIJ1X4kBL7e90YRwns,0.000211,7.0,0.0847,-5.049,1.0,Big Girls Don't Cry - 2007 Remaster,Vanhassa vara parempi,29.0,https://p.scdn.co/mp3-preview/9cd9328e95173256d23a4bbc8d726c077720d811?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0652,130.338,4.0,https://api.spotify.com/v1/tracks/65NRxIJ1X4kBL7e90YRwns,65NRxIJ1X4kBL7e90YRwns,0.869,2008-02-01,Frankie Valli & The Four Seasons,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'motown', 'northern soul', 'rock-and-roll', 'rockabilly']",2008.0
2ekjTXgjxbWwBX5lTAj4DU,0.714,0.395,1.0,291600.0,0.466,https://api.spotify.com/v1/tracks/65ANSaYbBQK6z8fOl0TWVd,65ANSaYbBQK6z8fOl0TWVd,0.478,7.0,0.258,-8.633,0.0,All by Myself,Musikpolisen,44.0,https://p.scdn.co/mp3-preview/44bf978c7ca559de86cfdb0d401ee943fdda37a2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0322,116.966,4.0,https://api.spotify.com/v1/tracks/65ANSaYbBQK6z8fOl0TWVd,65ANSaYbBQK6z8fOl0TWVd,0.192,2009-02-09,Eric Carmen,"['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock']",2009.0
5l8VQNuIg0turYE1VtM9zV,0.856,0.458,1.0,307373.0,0.286,https://api.spotify.com/v1/tracks/5BeT7nwfURe9hldXRhBMKM,5BeT7nwfURe9hldXRhBMKM,0.00127,4.0,0.117,-17.604,0.0,The Stranger Song,C'era Una Volta il West,49.0,https://p.scdn.co/mp3-preview/fa38aa285ed282e9ed456304651e0a02d8ea8135?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0813,93.958,4.0,https://api.spotify.com/v1/tracks/5BeT7nwfURe9hldXRhBMKM,5BeT7nwfURe9hldXRhBMKM,0.51,1967-12-27,Leonard Cohen,"['canadian folk', 'folk', 'folk rock', 'folk-pop', 'melancholia', 'permanent wave', 'singer-songwriter', 'traditional folk']",1967.0
0N5PyKJzS3M1XNlaCL7bbE,0.506,0.51,1.0,185680.0,0.671,https://api.spotify.com/v1/tracks/6FixOciblTbUmV9pLiYw1s,6FixOciblTbUmV9pLiYw1s,0.00131,5.0,0.0839,-11.92,0.0,Hey Joe,Legendary Icons,33.0,https://p.scdn.co/mp3-preview/59f02fb1d58a41c9c0524adbc4fe216fbfa3d363?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0583,79.878,4.0,https://api.spotify.com/v1/tracks/6FixOciblTbUmV9pLiYw1s,6FixOciblTbUmV9pLiYw1s,0.813,1970,Wilson Pickett,"['adult standards', 'brill building pop', 'christmas', 'classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'memphis soul', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul', 'southern soul']",1970.0
6zFYqv1mOsgBRQbae3JJ9e,0.0736,0.696,2.0,194867.0,0.943,https://api.spotify.com/v1/tracks/3CSpzkoL1XgDBZ1q9aDCUV,3CSpzkoL1XgDBZ1q9aDCUV,0.0,4.0,0.653,-2.962,1.0,Uptown Girl,The Bachelor Party!,71.0,https://p.scdn.co/mp3-preview/d3b37bdad05ca2e573eb096fa19521b3fe36adba?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0431,129.003,4.0,https://api.spotify.com/v1/tracks/3CSpzkoL1XgDBZ1q9aDCUV,3CSpzkoL1XgDBZ1q9aDCUV,0.833,2001-10-02,Billy Joel,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",2001.0
1sXbwvCQLGZnaH0Jp2HTVc,0.663,0.312,1.0,183867.0,0.314,https://api.spotify.com/v1/tracks/6rBis9kKBk15XmQJ9ELyVh,6rBis9kKBk15XmQJ9ELyVh,1.87e-06,8.0,0.111,-8.443,0.0,Rogaciano El Huapanguero - 2016 Remastered,Nuevos Folcloristas,29.0,https://p.scdn.co/mp3-preview/b4292f1b4fc4ccbac10866d1f53d23f47ca8d752?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0377,49.174,3.0,https://api.spotify.com/v1/tracks/6rBis9kKBk15XmQJ9ELyVh,6rBis9kKBk15XmQJ9ELyVh,0.52,1987-11-03,Linda Ronstadt,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'traditional folk']",1987.0
3KGQvnOoqUHi3KxKQMZtXr,0.344,0.666,1.0,152400.0,0.465,https://api.spotify.com/v1/tracks/6e5dOtgCiKkITJxtWSuLBE,6e5dOtgCiKkITJxtWSuLBE,4.82e-06,2.0,0.497,-11.785,1.0,Cry Like a Baby,Sitar Rock,40.0,https://p.scdn.co/mp3-preview/3e23ccbb7168daf787aa0a3767b065f826c9be44?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0307,132.808,4.0,https://api.spotify.com/v1/tracks/6e5dOtgCiKkITJxtWSuLBE,6e5dOtgCiKkITJxtWSuLBE,0.771,1968,The Box Tops,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat']",1968.0
4KDyYWR7IpxZ7xrdYbKrqY,0.755,0.566,1.0,381893.0,0.394,https://api.spotify.com/v1/tracks/02zqQBq56efKc2fx3YZMtd,02zqQBq56efKc2fx3YZMtd,0.00994,1.0,0.115,-9.006,1.0,Million Miles,Womaning,29.0,https://p.scdn.co/mp3-preview/7c31d6b0b469eeea3aa4298ac2170c0aa99f1be9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0367,85.61,4.0,https://api.spotify.com/v1/tracks/02zqQBq56efKc2fx3YZMtd,02zqQBq56efKc2fx3YZMtd,0.644,2012-04-10,Bonnie Raitt,"['electric blues', 'folk', 'folk rock', 'folk-pop', 'lilith', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",2012.0
